Species,Official gene symbol,Product type,Product description,UI
Homo sapiens,ST8SIA4,protein-coding gene,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0
Homo sapiens,STIM1,protein-coding gene,stromal interaction molecule 1,0
Homo sapiens,SULT1C4,protein-coding gene,sulfotransferase family 1C member 4,0
Homo sapiens,TAL2,protein-coding gene,TAL bHLH transcription factor 2,0
Homo sapiens,TBR1,protein-coding gene,"T-box, brain 1",0
Homo sapiens,TMEM121,protein-coding gene,transmembrane protein 121,0
Homo sapiens,TMEM187,protein-coding gene,transmembrane protein 187,0
Homo sapiens,TMEM25,protein-coding gene,transmembrane protein 25,0
Homo sapiens,TMEM65,protein-coding gene,transmembrane protein 65,0
Homo sapiens,TNFRSF19,protein-coding gene,TNF receptor superfamily member 19,0
Homo sapiens,TRPC6,protein-coding gene,transient receptor potential cation channel subfamily C member 6,0
Homo sapiens,TSPAN18,protein-coding gene,tetraspanin 18,0
Homo sapiens,VPS39,protein-coding gene,"VPS39, HOPS complex subunit",0
Homo sapiens,VSTM2B,protein-coding gene,V-set and transmembrane domain containing 2B,0
Homo sapiens,WASH2P,pseudogene,"WAS protein family homolog 2, pseudogene",0
Homo sapiens,WWTR1-IT1,non-coding RNA,WWTR1 intronic transcript 1,0
Homo sapiens,ZCCHC12,protein-coding gene,zinc finger CCHC-type containing 12,0
Homo sapiens,ZFHX4-AS1,non-coding RNA,ZFHX4 antisense RNA 1,0
Homo sapiens,ZFP90,protein-coding gene,ZFP90 zinc finger protein,0
Homo sapiens,ZIC3,protein-coding gene,Zic family member 3,0
Homo sapiens,ZIC4,protein-coding gene,Zic family member 4,0
Homo sapiens,ZNF362,protein-coding gene,zinc finger protein 362,0
Homo sapiens,ZNF436,protein-coding gene,zinc finger protein 436,0
Homo sapiens,ZNF536,protein-coding gene,zinc finger protein 536,0
Homo sapiens,ZNF568,protein-coding gene,zinc finger protein 568,0
Homo sapiens,ZNF587,protein-coding gene,zinc finger protein 587,0
Homo sapiens,ZNF804A,protein-coding gene,zinc finger protein 804A,0
Homo sapiens,RPL36AP6,pseudogene,ribosomal protein L36a pseudogene 6,0
Homo sapiens,KCNE3,protein-coding gene,potassium voltage-gated channel subfamily E regulatory subunit 3,0
Homo sapiens,OSTCP4,pseudogene,oligosaccharyltransferase complex subunit pseudogene 4,0
Homo sapiens,AC008035.1,,,0
Homo sapiens,AC093535.2,,,0
Homo sapiens,AC144831.1,,,0
Homo sapiens,ADCY1,protein-coding gene,adenylate cyclase 1,0
Homo sapiens,AL136370.1,,,0
Homo sapiens,ANKRD33B,protein-coding gene,ankyrin repeat domain 33B,0
Homo sapiens,ANKRD52,protein-coding gene,ankyrin repeat domain 52,0
Homo sapiens,ARHGAP20,protein-coding gene,Rho GTPase activating protein 20,0
Homo sapiens,ARNT2,protein-coding gene,aryl hydrocarbon receptor nuclear translocator 2,0
Homo sapiens,ARNT,protein-coding gene,aryl hydrocarbon receptor nuclear translocator,0
Homo sapiens,AVIL,protein-coding gene,advillin,0
Homo sapiens,BEND6,protein-coding gene,BEN domain containing 6,0
Homo sapiens,BMPR1A,protein-coding gene,bone morphogenetic protein receptor type 1A,0
Homo sapiens,C11ORF95,protein-coding gene,chromosome 11 open reading frame 95,0
Homo sapiens,CCPG1,protein-coding gene,cell cycle progression 1,0
Homo sapiens,CDH7,protein-coding gene,cadherin 7,0
Homo sapiens,CIPC,protein-coding gene,CLOCK interacting pacemaker,0
Homo sapiens,CNTNAP3B,protein-coding gene,contactin associated protein like 3B,0
Homo sapiens,CPA4,protein-coding gene,carboxypeptidase A4,0
Homo sapiens,DIP2B,protein-coding gene,disco interacting protein 2 homolog B,0
Homo sapiens,DPY19L3,protein-coding gene,dpy-19 like C-mannosyltransferase 3,0
Homo sapiens,FAM19A5,protein-coding gene,"family with sequence similarity 19 member A5, C-C motif chemokine like",0
Homo sapiens,FOXD2,protein-coding gene,forkhead box D2,0
Homo sapiens,FZD1,protein-coding gene,frizzled class receptor 1,0
Homo sapiens,GHR,protein-coding gene,growth hormone receptor,0
Homo sapiens,GSN-AS1,non-coding RNA,GSN antisense RNA 1,0
Homo sapiens,IGFBPL1,protein-coding gene,insulin like growth factor binding protein like 1,0
Homo sapiens,KANSL3,protein-coding gene,KAT8 regulatory NSL complex subunit 3,0
Homo sapiens,KAT2B,protein-coding gene,lysine acetyltransferase 2B,0
Homo sapiens,KAZN,protein-coding gene,"kazrin, periplakin interacting protein",0
Homo sapiens,KDELC2,protein-coding gene,KDEL motif containing 2,0
Homo sapiens,KIAA1755,protein-coding gene,KIAA1755,0
Homo sapiens,LINC00475,non-coding RNA,long intergenic non-protein coding RNA 475,0
Homo sapiens,LRRC4,protein-coding gene,leucine rich repeat containing 4,0
Homo sapiens,LRRC8D,protein-coding gene,leucine rich repeat containing 8 VRAC subunit D,0
Homo sapiens,LYNX1,protein-coding gene,Ly6/neurotoxin 1,0
Homo sapiens,MAN1C1,protein-coding gene,mannosidase alpha class 1C member 1,0
Homo sapiens,MARCH4,protein-coding gene,membrane associated ring-CH-type finger 4,0
Homo sapiens,MEGF6,protein-coding gene,multiple EGF like domains 6,0
Homo sapiens,MTHFR,protein-coding gene,methylenetetrahydrofolate reductase,0
Homo sapiens,MYCL,protein-coding gene,"MYCL proto-oncogene, bHLH transcription factor",0
Homo sapiens,NALCN,protein-coding gene,"sodium leak channel, non-selective",0
Homo sapiens,NEURL1B,protein-coding gene,neuralized E3 ubiquitin protein ligase 1B,0
Homo sapiens,NHSL2,protein-coding gene,NHS like 2,0
Homo sapiens,NLGN2,protein-coding gene,neuroligin 2,0
Homo sapiens,NOS1AP,protein-coding gene,nitric oxide synthase 1 adaptor protein,0
Homo sapiens,OVOL3,protein-coding gene,ovo like zinc finger 3,0
Homo sapiens,PAPLN,protein-coding gene,"papilin, proteoglycan like sulfated glycoprotein",0
Homo sapiens,PEAK1,protein-coding gene,pseudopodium enriched atypical kinase 1,0
Homo sapiens,PHC3,protein-coding gene,polyhomeotic homolog 3,0
Homo sapiens,POU2F3,protein-coding gene,POU class 2 homeobox 3,0
Homo sapiens,PRAG1,protein-coding gene,"PEAK1 related, kinase-activating pseudokinase 1",0
Homo sapiens,PRDM6,protein-coding gene,PR/SET domain 6,0
Homo sapiens,RAB2B,protein-coding gene,"RAB2B, member RAS oncogene family",0
Homo sapiens,RASL11A,protein-coding gene,RAS like family 11 member A,0
Homo sapiens,RDH5,protein-coding gene,retinol dehydrogenase 5,0
Homo sapiens,RUSC1-AS1,non-coding RNA,RUSC1 antisense RNA 1,0
Homo sapiens,SGCD,protein-coding gene,sarcoglycan delta,0
Homo sapiens,SHF,protein-coding gene,Src homology 2 domain containing F,0
Homo sapiens,SLC22A6,protein-coding gene,solute carrier family 22 member 6,0
Homo sapiens,SLC44A3-AS1,non-coding RNA,SLC44A3 antisense RNA 1,0
Homo sapiens,SLC6A1,protein-coding gene,solute carrier family 6 member 1,0
Homo sapiens,SLC9A6,protein-coding gene,solute carrier family 9 member A6,0
Homo sapiens,SPIN4,protein-coding gene,spindlin family member 4,0
Homo sapiens,TERF2,protein-coding gene,telomeric repeat binding factor 2,0
Homo sapiens,TNFRSF11B,protein-coding gene,TNF receptor superfamily member 11b,0
Homo sapiens,TPTEP1,pseudogene,TPTE pseudogene 1,0
Homo sapiens,TRHDE-AS1,non-coding RNA,TRHDE antisense RNA 1,0
Homo sapiens,TRHDE,protein-coding gene,thyrotropin releasing hormone degrading enzyme,0
Homo sapiens,VLDLR-AS1,non-coding RNA,VLDLR antisense RNA 1,0
Homo sapiens,ZCCHC24,protein-coding gene,zinc finger CCHC-type containing 24,0
Homo sapiens,ZIC5,protein-coding gene,Zic family member 5,0
Homo sapiens,ZSWIM6,protein-coding gene,zinc finger SWIM-type containing 6,0
Homo sapiens,LINC00570,non-coding RNA,long intergenic non-protein coding RNA 570,0
Homo sapiens,KIR2DL1,protein-coding gene,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1",0
Homo sapiens,KIR3DL1,protein-coding gene,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",0
Homo sapiens,RNVU1-15,non-coding RNA,"RNA, variant U1 small nuclear 15",0
Homo sapiens,AC092807.3,,,0
Homo sapiens,AL691515.1,,,0
Homo sapiens,APBA2,protein-coding gene,amyloid beta precursor protein binding family A member 2,0
Homo sapiens,ARSI,protein-coding gene,arylsulfatase family member I,0
Homo sapiens,BX890604.1,,,0
Homo sapiens,C11ORF84,,,0
Homo sapiens,CHST14,protein-coding gene,carbohydrate sulfotransferase 14,0
Homo sapiens,GBX2,protein-coding gene,gastrulation brain homeobox 2,0
Homo sapiens,GLI2,protein-coding gene,GLI family zinc finger 2,0
Homo sapiens,GLI4,protein-coding gene,GLI family zinc finger 4,0
Homo sapiens,GTPBP3,protein-coding gene,"GTP binding protein 3, mitochondrial",0
Homo sapiens,NGF,protein-coding gene,nerve growth factor,0
Homo sapiens,RN7SKP295,pseudogene,"RNA, 7SK small nuclear pseudogene 295",0
Homo sapiens,SPX,protein-coding gene,spexin hormone,0
Homo sapiens,TEAD3,protein-coding gene,TEA domain transcription factor 3,0
Homo sapiens,TNFSF15,protein-coding gene,TNF superfamily member 15,0
Homo sapiens,ZNF48,protein-coding gene,zinc finger protein 48,0
Homo sapiens,CSF2RA,protein-coding gene,colony stimulating factor 2 receptor alpha subunit,0
Homo sapiens,FBLN7,protein-coding gene,fibulin 7,0
Homo sapiens,MMP12,protein-coding gene,matrix metallopeptidase 12,0
Homo sapiens,PDE6G,protein-coding gene,phosphodiesterase 6G,0
Homo sapiens,TMEM71,protein-coding gene,transmembrane protein 71,0
Homo sapiens,AC007537.2,,,0
Homo sapiens,AC022149.1,,,0
Homo sapiens,AC090013.1,,,0
Homo sapiens,CBX3P9,pseudogene,chromobox 3 pseudogene 9,0
Homo sapiens,CORO6,protein-coding gene,coronin 6,0
Homo sapiens,CSH1,protein-coding gene,chorionic somatomammotropin hormone 1,0
Homo sapiens,CSH2,protein-coding gene,chorionic somatomammotropin hormone 2,0
Homo sapiens,CSHL1,protein-coding gene,chorionic somatomammotropin hormone like 1,0
Homo sapiens,GH2,protein-coding gene,growth hormone 2,0
Homo sapiens,HMGB3P6,pseudogene,high mobility group box 3 pseudogene 6,0
Homo sapiens,ISM2,protein-coding gene,isthmin 2,0
Homo sapiens,PAPPA2,protein-coding gene,pappalysin 2,0
Homo sapiens,PLPP1,protein-coding gene,phospholipid phosphatase 1,0
Homo sapiens,RPL21P18,pseudogene,ribosomal protein L21 pseudogene 18,0
Homo sapiens,RPL21P40,pseudogene,ribosomal protein L21 pseudogene 40,0
Homo sapiens,RPL23AP12,pseudogene,ribosomal protein L23a pseudogene 12,0
Homo sapiens,RPL34P6,pseudogene,ribosomal protein L34 pseudogene 6,0
Homo sapiens,AC008957.3,,,0
Homo sapiens,AL596451.1,,,0
Homo sapiens,APBA1,protein-coding gene,amyloid beta precursor protein binding family A member 1,0
Homo sapiens,ARL10,protein-coding gene,ADP ribosylation factor like GTPase 10,0
Homo sapiens,B3GALT2,protein-coding gene,"beta-1,3-galactosyltransferase 2",0
Homo sapiens,BHLHE22,protein-coding gene,basic helix-loop-helix family member e22,0
Homo sapiens,C2ORF80,protein-coding gene,chromosome 2 open reading frame 80,0
Homo sapiens,CACNG8,protein-coding gene,calcium voltage-gated channel auxiliary subunit gamma 8,0
Homo sapiens,CCDC160,protein-coding gene,coiled-coil domain containing 160,0
Homo sapiens,CCSAP,protein-coding gene,"centriole, cilia and spindle associated protein",0
Homo sapiens,CLCN4,protein-coding gene,chloride voltage-gated channel 4,0
Homo sapiens,CYP26A1,protein-coding gene,cytochrome P450 family 26 subfamily A member 1,0
Homo sapiens,DISP2,protein-coding gene,dispatched RND transporter family member 2,0
Homo sapiens,FRRS1L,protein-coding gene,ferric chelate reductase 1 like,0
Homo sapiens,GABRB2,protein-coding gene,gamma-aminobutyric acid type A receptor beta2 subunit,0
Homo sapiens,GNAZ,protein-coding gene,G protein subunit alpha z,0
Homo sapiens,GPR22,protein-coding gene,G protein-coupled receptor 22,0
Homo sapiens,HIVEP2,protein-coding gene,human immunodeficiency virus type I enhancer binding protein 2,0
Homo sapiens,KIAA1549,protein-coding gene,KIAA1549,0
Homo sapiens,LRRTM4,protein-coding gene,leucine rich repeat transmembrane neuronal 4,0
Homo sapiens,PLXNA4,protein-coding gene,plexin A4,0
Homo sapiens,RNF182,protein-coding gene,ring finger protein 182,0
Homo sapiens,SOX21,protein-coding gene,SRY-box 21,0
Homo sapiens,ST8SIA2,protein-coding gene,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",0
Homo sapiens,SULT4A1,protein-coding gene,sulfotransferase family 4A member 1,0
Homo sapiens,ZNF248,protein-coding gene,zinc finger protein 248,0
Homo sapiens,ZNF445,protein-coding gene,zinc finger protein 445,0
Homo sapiens,ZNF493,protein-coding gene,zinc finger protein 493,0
Homo sapiens,AC005972.1,,,0
Homo sapiens,AC099850.1,,,0
Homo sapiens,AC133644.2,,,0
Homo sapiens,JAK2,protein-coding gene,Janus kinase 2,0
Homo sapiens,S100A7,protein-coding gene,S100 calcium binding protein A7,0
Homo sapiens,SCN1B,protein-coding gene,sodium voltage-gated channel beta subunit 1,0
Homo sapiens,SP6,protein-coding gene,Sp6 transcription factor,0
Homo sapiens,TINCR,protein-coding gene,TINCR ubiquitin domain containing,0
Homo sapiens,TXNL4B,protein-coding gene,thioredoxin like 4B,0
Homo sapiens,AC008105.3,,,0
Homo sapiens,CCL19,protein-coding gene,C-C motif chemokine ligand 19,0
Homo sapiens,CCL22,protein-coding gene,C-C motif chemokine ligand 22,0
Homo sapiens,DENND1B,protein-coding gene,DENN domain containing 1B,0
Homo sapiens,GNGT2,protein-coding gene,G protein subunit gamma transducin 2,0
Homo sapiens,GPR157,protein-coding gene,G protein-coupled receptor 157,0
Homo sapiens,GTF2IRD1,protein-coding gene,GTF2I repeat domain containing 1,0
Homo sapiens,IL22RA2,protein-coding gene,interleukin 22 receptor subunit alpha 2,0
Homo sapiens,ITGB2-AS1,non-coding RNA,ITGB2 antisense RNA 1,0
Homo sapiens,KIT,protein-coding gene,KIT proto-oncogene receptor tyrosine kinase,0
Homo sapiens,MS4A2,protein-coding gene,membrane spanning 4-domains A2,0
Homo sapiens,PLCB2,protein-coding gene,phospholipase C beta 2,0
Homo sapiens,PLEKHG2,protein-coding gene,pleckstrin homology and RhoGEF domain containing G2,0
Homo sapiens,SNX20,protein-coding gene,sorting nexin 20,0
Homo sapiens,TBC1D8,protein-coding gene,TBC1 domain family member 8,0
Homo sapiens,TMC8,protein-coding gene,transmembrane channel like 8,0
Homo sapiens,AL158827.2,,,0
Homo sapiens,ENAM,protein-coding gene,enamelin,0
Homo sapiens,FGF9,protein-coding gene,fibroblast growth factor 9,0
Homo sapiens,HLX,protein-coding gene,H2.0 like homeobox,0
Homo sapiens,HOXA5,protein-coding gene,homeobox A5,0
Homo sapiens,LINC01915,non-coding RNA,long intergenic non-protein coding RNA 1915,0
Homo sapiens,LINC02362,non-coding RNA,long intergenic non-protein coding RNA 2362,0
Homo sapiens,RN7SL832P,pseudogene,"RNA, 7SL, cytoplasmic 832, pseudogene",0
Homo sapiens,TRPA1,protein-coding gene,transient receptor potential cation channel subfamily A member 1,0
Homo sapiens,AC024075.2,,,0
Homo sapiens,AARS2,protein-coding gene,"alanyl-tRNA synthetase 2, mitochondrial",0
Homo sapiens,AC004825.2,,,0
Homo sapiens,AC009313.1,,,0
Homo sapiens,AC010967.1,,,0
Homo sapiens,AC010974.1,,,0
Homo sapiens,AC016134.1,,,0
Homo sapiens,AC016257.1,,,0
Homo sapiens,AC016738.2,,,0
Homo sapiens,AC017048.1,,,0
Homo sapiens,AC025181.2,,,0
Homo sapiens,AC034243.1,,,0
Homo sapiens,AC068944.1,,,0
Homo sapiens,AC072062.1,,,0
Homo sapiens,AC073591.1,,,0
Homo sapiens,AC073651.1,,,0
Homo sapiens,AC087664.1,,,0
Homo sapiens,AC090592.1,,,0
Homo sapiens,AC091516.1,,,0
Homo sapiens,AC096741.2,,,0
Homo sapiens,AC104958.1,,,0
Homo sapiens,AC110373.1,,,0
Homo sapiens,AC118653.1,,,0
Homo sapiens,AC130371.1,,,0
Homo sapiens,AC135012.1,,,0
Homo sapiens,AC138150.1,,,0
Homo sapiens,AC243772.3,,,0
Homo sapiens,ADAM22,protein-coding gene,ADAM metallopeptidase domain 22,0
Homo sapiens,ADAMTS3,protein-coding gene,ADAM metallopeptidase with thrombospondin type 1 motif 3,0
Homo sapiens,ADGRD2,protein-coding gene,adhesion G protein-coupled receptor D2,0
Homo sapiens,AF107885.2,,,0
Homo sapiens,AL021408.2,,,0
Homo sapiens,AL024509.3,,,0
Homo sapiens,AL049649.1,,,0
Homo sapiens,AL078599.2,,,0
Homo sapiens,AL121829.1,,,0
Homo sapiens,AL138830.2,,,0
Homo sapiens,AL139193.2,,,0
Homo sapiens,AL157955.2,,,0
Homo sapiens,AL162171.2,,,0
Homo sapiens,AL356121.2,,,0
Homo sapiens,AL392183.1,,,0
Homo sapiens,AL512271.1,,,0
Homo sapiens,AL512422.2,,,0
Homo sapiens,AL645728.1,,,0
Homo sapiens,ANKFN1,protein-coding gene,ankyrin repeat and fibronectin type III domain containing 1,0
Homo sapiens,AP000470.1,,,0
Homo sapiens,AP000793.1,,,0
Homo sapiens,AP001062.1,,,0
Homo sapiens,AP001646.3,,,0
Homo sapiens,ASTN2-AS1,non-coding RNA,ASTN2 antisense RNA 1,0
Homo sapiens,AXIN2,protein-coding gene,axin 2,0
Homo sapiens,BIRC6-AS2,non-coding RNA,BIRC6 antisense RNA 2,0
Homo sapiens,C1ORF132,,,0
Homo sapiens,CADPS2,protein-coding gene,calcium dependent secretion activator 2,0
Homo sapiens,CATIP,protein-coding gene,ciliogenesis associated TTC17 interacting protein,0
Homo sapiens,CKMT2,protein-coding gene,"creatine kinase, mitochondrial 2",0
Homo sapiens,CLCN3P1,pseudogene,chloride voltage-gated channel 3 pseudogene 1,0
Homo sapiens,CLEC12B,protein-coding gene,C-type lectin domain family 12 member B,0
Homo sapiens,CPA6,protein-coding gene,carboxypeptidase A6,0
Homo sapiens,CTB-178M22.2,,,0
Homo sapiens,DNAH17,protein-coding gene,dynein axonemal heavy chain 17,0
Homo sapiens,EDARADD,protein-coding gene,EDAR associated death domain,0
Homo sapiens,FAM169B,protein-coding gene,family with sequence similarity 169 member B,0
Homo sapiens,FAM27C,non-coding RNA,family with sequence similarity 27 member C,0
Homo sapiens,GPR158,protein-coding gene,G protein-coupled receptor 158,0
Homo sapiens,HAR1B,non-coding RNA,highly accelerated region 1B,0
Homo sapiens,HCN4,protein-coding gene,hyperpolarization activated cyclic nucleotide gated potassium channel 4,0
Homo sapiens,HK3,protein-coding gene,hexokinase 3,0
Homo sapiens,ICE2P2,pseudogene,interactor of little elongation complex ELL subunit 2 pseudogene 2,0
Homo sapiens,KIAA1456,,,0
Homo sapiens,KLK13,protein-coding gene,kallikrein related peptidase 13,0
Homo sapiens,KRBOX1-AS1,non-coding RNA,KRBOX1 antisense RNA 1,0
Homo sapiens,KRTAP21-2,protein-coding gene,keratin associated protein 21-2,0
Homo sapiens,LARGE1,protein-coding gene,LARGE xylosyl- and glucuronyltransferase 1,0
Homo sapiens,LEXM,protein-coding gene,lymphocyte expansion molecule,0
Homo sapiens,LINC00251,non-coding RNA,long intergenic non-protein coding RNA 251,0
Homo sapiens,LINC00384,non-coding RNA,long intergenic non-protein coding RNA 384,0
Homo sapiens,LINC00524,non-coding RNA,long intergenic non-protein coding RNA 524,0
Homo sapiens,LINC00634,non-coding RNA,long intergenic non-protein coding RNA 634,0
Homo sapiens,LINC01107,non-coding RNA,long intergenic non-protein coding RNA 1107,0
Homo sapiens,LINC01120,non-coding RNA,long intergenic non-protein coding RNA 1120,0
Homo sapiens,LINC01509,non-coding RNA,long intergenic non-protein coding RNA 1509,0
Homo sapiens,LINC01823,non-coding RNA,long intergenic non-protein coding RNA 1823,0
Homo sapiens,LINC01941,non-coding RNA,long intergenic non-protein coding RNA 1941,0
Homo sapiens,LINC02039,non-coding RNA,long intergenic non-protein coding RNA 2039,0
